EOSUSDT,SUSHIUSDT,BALUSDT,KNCUSDT,SRMUSDT,ENJUSDT,ZRXUSDT,QTUMUSDT,ATOMUSDT,IOTAUSDT,WAVESUSDT,ADAUSDT,BCHUSDT,XTZUSDT,BNBUSDT,IOSTUSDT,HNTUSDT,ETCUSDT,XMRUSDT,YFIUSDT,ZECUSDT,ETHUSDT,BZRXUSDT,BATUSDT,ALGOUSDT,DOGEUSDT,RLCUSDT,TRXUSDT,STORJUSDT,SNXUSDT,AVAXUSDT,XLMUSDT,NEOUSDT,MKRUSDT,DASHUSDT,THETAUSDT,KAVAUSDT,UNIUSDT,RUNEUSDT,LINKUSDT,DEFIUSDT,COMPUSDT,SOLUSDT,BTCUSDT,OMGUSDT,ICXUSDT,BLZUSDT,FTMUSDT,YFIIUSDT,LTCUSDT,BANDUSDT,XRPUSDT,SXPUSDT,CRVUSDT,DOTUSDT,EGLDUSDT,VETUSDT,ONTUSDT,TRBUSDT,ZILUSDT,LENDUSDT,FLMUSDT
2.643,0.6439,11.841,0.89668,1.0406,0.13937,0.3608,2.191,5.211,0.2747,3.1988,0.10354,261.44,2.105,31.495,0.005281,1.0838,5.481,134.45,13762.8,61.44,394.49,0.1038,0.2143,0.2927,0.002694,0.8884,0.02689,0.3743,3.570,4.2243,0.08155,17.197,571.85,70.17,0.6657,1.7532,2.7320,0.4516,11.939,488.2,101.87,1.7033,13086.43,3.2753,0.3624,0.08017,0.021694,1609.8,57.33,5.5490,0.2495,1.0190,0.415,4.814,8.662,0.011504,0.5208,27.534,0.01854,0.4976,0.1974
2.643,0.6566,11.763,0.89950,1.0279,0.13916,0.3622,2.184,5.210,0.2745,3.1908,0.10373,260.49,2.102,31.478,0.005272,1.0815,5.475,134.55,13836.3,61.60,393.91,0.1038,0.2140,0.2931,0.002699,0.8838,0.02686,0.3722,3.552,4.2013,0.08166,17.261,571.39,70.14,0.6653,1.7498,2.7408,0.4538,11.819,487.9,104.54,1.7047,13089.16,3.2314,0.3599,0.07986,0.021770,1635.4,57.57,5.5613,0.2489,1.0068,0.423,4.852,8.580,0.011501,0.5222,27.459,0.01856,0.4976,0.1993
2.637,0.6409,11.796,0.89169,1.0112,0.13731,0.3619,2.175,5.185,0.2734,3.1564,0.10260,258.88,2.087,31.330,0.005239,1.0602,5.493,133.03,14019.0,61.04,392.45,0.1022,0.2118,0.2912,0.002684,0.8743,0.02675,0.3649,3.512,4.1480,0.08132,17.147,568.08,69.64,0.6577,1.7307,2.7625,0.4485,11.747,484.7,103.82,1.6838,13065.37,3.2075,0.3564,0.07855,0.021842,1625.3,56.93,5.4532,0.2483,0.9850,0.406,4.772,8.393,0.011400,0.5207,26.796,0.01843,0.4976,0.1966
2.636,0.6468,11.780,0.89423,1.0048,0.13756,0.3628,2.177,5.195,0.2739,3.1530,0.10319,258.42,2.091,31.430,0.005189,1.0707,5.525,133.90,13930.2,61.22,393.09,0.1022,0.2114,0.2919,0.002688,0.8700,0.02677,0.3664,3.523,4.1453,0.08167,17.243,571.00,69.83,0.6591,1.7172,2.8291,0.4481,11.742,485.9,105.36,1.6698,13078.89,3.1986,0.3570,0.07757,0.021987,1625.0,56.81,5.4545,0.2489,0.9915,0.414,4.814,8.439,0.011413,0.5204,26.974,0.01841,0.4976,0.1977
2.644,0.6478,11.851,0.89868,1.0105,0.13791,0.3651,2.187,5.305,0.2747,3.1738,0.10414,260.46,2.111,31.638,0.005202,1.0886,5.531,135.39,14042.8,61.43,394.40,0.1045,0.2126,0.2933,0.002700,0.8763,0.02682,0.3671,3.558,4.1718,0.08237,17.311,578.09,70.22,0.6621,1.7298,2.8677,0.4575,11.860,491.3,106.51,1.6944,13115.99,3.2209,0.3581,0.07745,0.022155,1639.0,57.10,5.5065,0.2497,1.0043,0.409,4.813,8.462,0.011491,0.5238,27.601,0.01860,0.4976,0.1986
2.639,0.6381,11.696,0.89205,1.0049,0.13698,0.3628,2.183,5.250,0.2733,3.1490,0.10383,259.71,2.112,31.491,0.005154,1.0782,5.509,134.33,13827.9,61.23,393.01,0.1033,0.2120,0.2910,0.002685,0.8676,0.02677,0.3624,3.534,4.1360,0.08192,17.178,574.71,69.90,0.6546,1.7137,2.8316,0.4514,11.759,485.9,105.07,1.6804,13081.25,3.1978,0.3559,0.07643,0.022056,1601.3,56.92,5.4631,0.2492,0.9917,0.402,4.788,8.420,0.011377,0.5232,27.147,0.01851,0.4976,0.1951
2.649,0.6414,11.680,0.89586,1.0019,0.13699,0.3621,2.198,5.262,0.2740,3.1501,0.10529,263.08,2.119,31.500,0.005179,1.0764,5.513,135.02,13829.4,61.29,394.49,0.1036,0.2125,0.2909,0.002697,0.8682,0.02688,0.3615,3.504,4.1264,0.08232,17.255,578.12,70.42,0.6532,1.7207,2.8140,0.4536,11.708,484.7,105.48,1.6858,13096.33,3.2186,0.3575,0.07714,0.022825,1598.4,58.29,5.4527,0.2512,0.9926,0.397,4.776,8.470,0.011417,0.5247,26.729,0.01857,0.4976,0.1951
2.651,0.6402,11.721,0.89628,1.0339,0.13688,0.3615,2.196,5.221,0.2749,3.1351,0.10459,261.46,2.112,31.602,0.005177,1.0808,5.488,135.33,13684.8,61.24,394.31,0.1042,0.2119,0.2917,0.002692,0.8673,0.02692,0.3607,3.513,4.1435,0.08250,17.173,579.27,70.22,0.6511,1.7236,2.8031,0.4589,11.715,485.7,109.95,1.6583,13138.51,3.2119,0.3592,0.07739,0.022775,1591.6,57.98,5.3891,0.2507,0.9916,0.401,4.770,8.593,0.011389,0.5231,26.270,0.01862,0.4976,0.1942
2.643,0.6320,11.644,0.88792,1.0083,0.13686,0.3601,2.184,5.167,0.2736,3.1020,0.10383,260.39,2.108,31.321,0.005173,1.0644,5.450,134.75,13576.1,60.80,393.67,0.1030,0.2108,0.2886,0.002672,0.8552,0.02683,0.3568,3.458,4.0886,0.08187,17.044,571.79,69.82,0.6451,1.7051,2.7768,0.4510,11.596,480.0,109.13,1.6210,13134.03,3.1942,0.3584,0.07712,0.022550,1548.4,57.72,5.3624,0.2491,0.9680,0.400,4.720,8.472,0.011235,0.5112,25.931,0.01847,0.4976,0.1924
2.641,0.6303,11.664,0.88841,1.0212,0.13726,0.3597,2.173,5.154,0.2731,3.1155,0.10404,260.41,2.104,31.286,0.005209,1.0527,5.447,135.22,13614.3,60.51,392.10,0.1037,0.2108,0.2865,0.002639,0.8522,0.02683,0.3532,3.456,4.0787,0.08169,17.027,571.37,69.78,0.6367,1.7024,2.7653,0.4240,11.598,479.5,110.72,1.6582,13138.53,3.1752,0.3583,0.07779,0.022610,1548.1,57.48,5.4876,0.2506,0.9574,0.397,4.732,8.495,0.011113,0.5053,26.059,0.01838,0.4976,0.1896
2.651,0.6400,11.788,0.89895,1.0155,0.13860,0.3638,2.186,5.186,0.2750,3.1454,0.10469,261.82,2.115,31.429,0.005215,1.0561,5.472,135.71,13641.4,60.79,396.38,0.1048,0.2113,0.2886,0.002662,0.8596,0.02696,0.3582,3.511,4.1235,0.08213,17.160,574.68,70.19,0.6447,1.7151,2.7895,0.4264,11.801,486.0,110.77,1.6859,13257.71,3.2229,0.3623,0.07824,0.022560,1570.7,57.75,5.5714,0.2518,0.9686,0.435,4.745,8.495,0.011228,0.5095,26.562,0.01844,0.4976,0.1908
2.669,0.6528,11.976,0.89912,1.0260,0.13960,0.3661,2.192,5.187,0.2780,3.1447,0.10463,265.85,2.123,31.288,0.005226,1.0680,5.477,136.89,13869.0,61.11,402.37,0.1053,0.2126,0.2967,0.002680,0.8669,0.02709,0.3646,3.551,4.1700,0.08287,17.254,583.47,70.59,0.6520,1.7371,2.8283,0.4343,12.073,491.4,113.48,1.6851,13448.85,3.2716,0.3654,0.07847,0.022485,1593.0,57.99,5.5938,0.2521,0.9647,0.425,4.743,8.587,0.011300,0.5108,26.772,0.01846,0.4976,0.1911
2.662,0.6774,12.167,0.90889,1.0555,0.14062,0.3684,2.208,5.208,0.2778,3.1835,0.10480,266.29,2.118,31.324,0.005262,1.0878,5.492,136.81,13812.7,61.39,403.97,0.1085,0.2127,0.2940,0.002689,0.8767,0.02702,0.3681,3.578,4.2413,0.08291,17.291,587.13,70.86,0.6550,1.7478,2.8492,0.4384,12.192,498.1,112.39,1.7256,13383.48,3.2657,0.3671,0.08012,0.022240,1602.3,57.99,5.7155,0.2526,0.9943,0.475,4.805,8.565,0.011325,0.5140,27.073,0.01871,0.4976,0.1930
2.666,0.6777,12.199,0.90860,1.0593,0.14017,0.3712,2.202,5.211,0.2771,3.1939,0.10444,266.04,2.121,32.068,0.005267,1.0930,5.475,136.56,13985.0,61.09,403.52,0.1206,0.2136,0.2974,0.002677,0.8793,0.02709,0.3677,3.628,4.2663,0.08302,17.292,591.98,70.93,0.6549,1.7448,2.8577,0.4527,12.108,501.6,111.18,1.7024,13390.85,3.2810,0.3664,0.07945,0.022325,1613.7,57.84,5.7018,0.2519,1.0182,0.482,4.782,8.621,0.011581,0.5140,27.332,0.01870,0.4976,0.1952
2.661,0.6748,12.136,0.90753,1.1464,0.13971,0.3672,2.195,5.202,0.2832,3.2008,0.10457,264.80,2.125,32.122,0.005250,1.0785,5.481,136.50,13924.6,60.87,403.41,0.1206,0.2132,0.2965,0.002679,0.8790,0.02705,0.3678,3.586,4.2621,0.08243,17.281,592.69,70.72,0.6459,1.7308,2.8386,0.4526,12.090,498.5,109.94,1.7040,13385.02,3.2638,0.3651,0.07871,0.021575,1590.1,57.66,5.5841,0.2519,0.9860,0.478,4.760,8.730,0.011507,0.5124,26.606,0.01879,0.4976,0.1983
2.671,0.6716,12.283,0.90876,1.1472,0.13874,0.3672,2.194,5.178,0.2825,3.1976,0.10415,266.85,2.110,32.059,0.005218,1.0903,5.496,135.80,13749.3,61.10,406.40,0.1195,0.2123,0.2954,0.002681,0.8755,0.02715,0.3644,3.596,4.2362,0.08219,17.305,590.68,70.84,0.6439,1.7088,2.8051,0.4485,12.184,498.0,109.74,1.7350,13605.24,3.2555,0.3642,0.07758,0.021480,1567.3,58.22,5.5720,0.2529,0.9791,0.502,4.742,8.698,0.011625,0.5148,26.585,0.01885,0.4976,0.1957
2.692,0.7021,12.360,0.91434,1.1644,0.14172,0.3679,2.211,5.204,0.2810,3.2352,0.10506,268.30,2.107,32.160,0.005234,1.1068,5.522,136.38,13915.1,61.86,409.91,0.1219,0.2141,0.2968,0.002685,0.8857,0.02709,0.3688,3.685,4.3181,0.08219,17.379,593.60,71.73,0.6504,1.7567,2.8859,0.4545,12.425,506.0,110.58,1.7489,13638.99,3.2705,0.3640,0.07847,0.021780,1614.4,58.86,5.7376,0.2539,0.9971,0.487,4.843,8.774,0.011648,0.5172,27.378,0.01898,0.4976,0.1966
2.671,0.6965,12.160,0.90833,1.1339,0.14099,0.3657,2.199,5.165,0.2800,3.2056,0.10438,266.76,2.086,31.935,0.005195,1.1024,5.533,134.58,13801.5,61.25,408.20,0.1241,0.2121,0.2934,0.002675,0.8757,0.02706,0.3626,3.698,4.2739,0.08198,17.195,589.84,71.02,0.6517,1.7593,2.8510,0.4494,12.331,501.8,109.87,1.7179,13669.60,3.2440,0.3608,0.07769,0.021649,1598.9,58.24,5.6208,0.2527,0.9789,0.494,4.768,8.636,0.011499,0.5145,26.834,0.01864,0.4976,0.1957
2.664,0.7036,12.076,0.91137,1.1252,0.14146,0.3646,2.203,5.145,0.2809,3.1782,0.10419,265.52,2.098,31.884,0.005216,1.0966,5.520,134.61,13849.1,60.98,406.23,0.1199,0.2123,0.2922,0.002680,0.8740,0.02702,0.3643,3.602,4.2431,0.08193,17.113,589.85,70.84,0.6552,1.7534,2.8654,0.4499,12.211,500.5,110.92,1.6958,13625.00,3.2417,0.3595,0.07712,0.021662,1596.6,57.99,5.5644,0.2513,0.9766,0.523,4.727,8.654,0.011541,0.5152,26.748,0.01871,0.4976,0.1928
2.662,0.6982,12.036,0.90571,1.1241,0.14116,0.3639,2.194,5.145,0.2805,3.1788,0.10372,265.69,2.096,31.880,0.005189,1.0972,5.496,133.63,13798.6,60.78,406.43,0.1195,0.2125,0.2908,0.002683,0.8721,0.02703,0.3627,3.583,4.1735,0.08167,17.066,587.08,70.72,0.6514,1.7456,2.8539,0.4478,12.239,499.3,110.60,1.6949,13650.00,3.2190,0.3601,0.07664,0.021654,1586.0,57.85,5.5830,0.2514,0.9705,0.530,4.740,8.589,0.011450,0.5114,26.438,0.01870,0.4976,0.1922
2.658,0.6905,11.931,0.90307,1.0963,0.13914,0.3621,2.185,5.094,0.2776,3.1745,0.10297,263.50,2.085,31.687,0.005260,1.0845,5.461,132.73,13652.3,60.33,403.34,0.1216,0.2155,0.2884,0.002671,0.8595,0.02687,0.3587,3.582,4.1123,0.08139,17.030,578.35,70.18,0.6474,1.7307,2.8233,0.4356,11.966,493.0,108.95,1.6854,13595.77,3.1818,0.3567,0.07601,0.021533,1534.6,57.66,5.5176,0.2504,0.9633,0.546,4.690,8.623,0.011311,0.5090,26.661,0.01849,0.4976,0.1909
2.662,0.6830,11.971,0.89796,1.0822,0.13865,0.3609,2.180,5.078,0.2782,3.1523,0.10201,263.00,2.074,31.408,0.005248,1.0726,5.441,131.92,13489.0,60.04,403.04,0.1198,0.2140,0.2870,0.002662,0.8540,0.02683,0.3573,3.541,4.0860,0.08131,16.892,578.14,70.07,0.6442,1.7145,2.7980,0.4347,11.900,488.8,108.44,1.6910,13686.38,3.1750,0.3541,0.07550,0.021473,1531.7,57.51,5.4899,0.2508,0.9549,0.518,4.668,8.561,0.011358,0.5099,26.275,0.01833,0.4976,0.1896
2.667,0.6725,12.126,0.89861,1.1169,0.13890,0.3608,2.186,5.105,0.2777,3.1600,0.10305,264.63,2.087,31.314,0.005248,1.0749,5.469,133.11,13393.5,60.86,405.18,0.1220,0.2147,0.2863,0.002669,0.8581,0.02694,0.3578,3.532,4.1064,0.08185,16.999,582.54,70.35,0.6462,1.7260,2.7821,0.4373,12.038,493.1,109.64,1.7097,13721.49,3.1976,0.3566,0.07660,0.021574,1553.8,57.77,5.4854,0.2510,0.9642,0.547,4.694,8.576,0.011371,0.5068,26.009,0.01843,0.4976,0.1899
2.675,0.6986,12.065,0.90635,1.1104,0.13952,0.3612,2.195,5.137,0.2779,3.1613,0.10256,264.38,2.086,31.423,0.005273,1.0789,5.472,133.81,13382.0,61.21,403.60,0.1329,0.2140,0.2881,0.002671,0.8615,0.02700,0.3603,3.554,4.1245,0.08185,17.017,583.38,70.79,0.6590,1.7154,2.8097,0.4378,11.912,496.5,108.72,1.7135,13629.38,3.2173,0.3585,0.07753,0.021653,1571.6,57.95,5.4604,0.2526,1.0054,0.624,4.677,8.592,0.011380,0.5116,26.054,0.01860,0.4976,0.1911
2.677,0.6955,12.093,0.90088,1.1302,0.14100,0.3630,2.206,5.123,0.2792,3.1765,0.10296,266.57,2.105,31.753,0.005270,1.0857,5.507,135.17,13541.7,61.44,405.60,0.1300,0.2130,0.2909,0.002691,0.8636,0.02703,0.3611,3.572,4.1577,0.08189,17.054,589.85,70.73,0.6569,1.7033,2.8351,0.4431,12.082,500.2,115.37,1.7115,13708.00,3.2488,0.3594,0.07758,0.021816,1575.2,58.72,5.5240,0.2524,0.9857,0.589,4.729,8.681,0.011350,0.5108,26.386,0.01852,0.4976,0.1939
2.681,0.6878,12.044,0.89996,1.1269,0.14059,0.3630,2.215,5.139,0.2787,3.1749,0.10280,269.18,2.115,31.681,0.005275,1.0884,5.508,134.55,13513.9,61.51,408.12,0.1306,0.2123,0.2903,0.002685,0.8605,0.02708,0.3598,3.582,4.1552,0.08205,17.120,592.10,70.87,0.6535,1.7020,2.8415,0.4398,12.048,499.4,115.60,1.6822,13712.01,3.2464,0.3616,0.07746,0.021646,1574.1,60.30,5.4441,0.2529,0.9856,0.575,4.720,8.649,0.011419,0.5132,26.031,0.01857,0.4976,0.1927
2.676,0.6837,12.016,0.89149,1.1615,0.14010,0.3617,2.207,5.111,0.2789,3.1496,0.10244,268.49,2.097,31.709,0.005246,1.0846,5.493,134.20,13458.0,61.00,408.29,0.1308,0.2106,0.2868,0.002678,0.8529,0.02704,0.3551,3.570,4.1181,0.08156,16.969,591.89,70.52,0.6518,1.7013,2.8108,0.4375,12.008,496.3,114.61,1.6172,13835.97,3.2255,0.3569,0.07625,0.021436,1556.0,60.06,5.4038,0.2529,0.9686,0.590,4.695,8.632,0.011330,0.5114,25.892,0.01850,0.4976,0.1911
2.668,0.6716,11.918,0.88436,1.1324,0.13880,0.3602,2.192,5.086,0.2782,3.1306,0.10246,267.27,2.083,31.614,0.005203,1.0777,5.528,133.19,13436.3,60.80,405.96,0.1266,0.2085,0.2874,0.002677,0.8456,0.02700,0.3512,3.530,4.0844,0.08167,16.908,587.10,70.73,0.6495,1.6948,2.7808,0.4364,11.905,491.8,113.97,1.5794,13776.15,3.2156,0.3582,0.07695,0.021238,1540.8,59.63,5.3648,0.2533,0.9578,0.564,4.701,8.581,0.011286,0.5070,25.549,0.01842,0.4976,0.1889
2.664,0.6715,11.828,0.88513,1.1243,0.13876,0.3589,2.186,5.098,0.2790,3.1420,0.10208,266.65,2.084,31.759,0.005242,1.0724,5.523,132.88,13373.3,60.88,405.83,0.1254,0.2077,0.2903,0.002669,0.8412,0.02699,0.3540,3.483,4.0818,0.08140,16.922,588.15,70.71,0.6511,1.6904,2.7560,0.4350,11.921,490.0,113.67,1.5955,13737.84,3.2202,0.3569,0.07719,0.021033,1530.1,59.70,5.3294,0.2525,0.9670,0.563,4.727,8.455,0.011302,0.5053,25.278,0.01830,0.4976,0.1882
2.656,0.6729,11.808,0.88402,1.1203,0.13830,0.3575,2.172,5.080,0.2787,3.1365,0.10111,266.72,2.080,31.565,0.005284,1.0742,5.513,132.99,13459.6,61.15,405.07,0.1260,0.2071,0.2900,0.002680,0.8360,0.02697,0.3544,3.487,4.1147,0.08135,16.907,584.00,70.72,0.6479,1.6854,2.7547,0.4353,11.899,492.1,116.60,1.5873,13721.93,3.2127,0.3567,0.07762,0.020618,1524.2,59.55,5.3513,0.2520,0.9795,0.586,4.713,8.394,0.011355,0.5017,25.621,0.01835,0.4976,0.1880
2.650,0.6667,11.624,0.87921,1.0998,0.13739,0.3556,2.154,5.041,0.2753,3.0981,0.10012,264.26,2.073,31.360,0.005245,1.0546,5.472,131.25,13189.4,60.74,402.76,0.1285,0.2058,0.2861,0.002667,0.8165,0.02703,0.3515,3.453,4.0471,0.08083,16.765,574.56,70.46,0.6363,1.6330,2.6903,0.4327,11.739,484.5,115.22,1.5746,13703.87,3.1723,0.3543,0.07650,0.020055,1473.0,58.94,5.2143,0.2510,0.9606,0.575,4.579,8.146,0.011283,0.4967,25.010,0.01819,0.4976,0.1855
2.640,0.6558,11.489,0.87665,1.0780,0.13562,0.3496,2.122,5.020,0.2708,3.0414,0.09992,262.25,2.037,31.166,0.005198,1.0390,5.440,130.29,13029.2,59.86,396.82,0.1244,0.2047,0.2808,0.002660,0.8078,0.02695,0.3405,3.465,4.0358,0.08060,16.539,566.31,69.28,0.6312,1.6316,2.7151,0.4272,11.771,479.9,112.61,1.5466,13657.91,3.1396,0.3516,0.07425,0.019556,1468.3,58.14,5.1761,0.2498,0.9462,0.561,4.580,8.187,0.011168,0.4904,25.151,0.01810,0.4976,0.1822
2.709,0.6443,11.276,0.86530,1.0565,0.13542,0.3488,2.120,5.006,0.2720,3.0491,0.10030,263.05,2.041,31.119,0.005200,1.0276,5.490,131.99,13063.2,60.19,397.03,0.1244,0.2037,0.2812,0.002660,0.8230,0.02700,0.3436,3.438,4.0521,0.08116,16.596,563.97,69.85,0.6334,1.6329,2.7437,0.4282,11.699,477.8,113.41,1.5875,13679.00,3.1399,0.3496,0.07275,0.019636,1452.5,58.57,5.1879,0.2501,0.9454,0.548,4.570,8.150,0.011173,0.4878,24.927,0.01795,0.4976,0.1834
2.671,0.6406,11.099,0.85586,1.0373,0.13547,0.3478,2.105,4.945,0.2691,3.0110,0.09884,260.39,2.028,30.899,0.005164,1.0152,5.428,130.62,13025.0,59.31,393.71,0.1214,0.2021,0.2794,0.002633,0.8126,0.02697,0.3378,3.431,4.0115,0.08027,16.351,560.27,68.92,0.6272,1.6134,2.6844,0.4225,11.581,474.0,113.58,1.5811,13600.49,3.1177,0.3463,0.07241,0.019328,1458.2,57.77,5.2208,0.2483,0.9384,0.537,4.545,8.120,0.011083,0.4847,24.735,0.01788,0.4976,0.1818
2.689,0.6413,11.162,0.86060,1.0511,0.13609,0.3503,2.111,4.987,0.2713,3.0233,0.09859,275.34,2.036,31.136,0.005200,1.0171,5.494,132.34,13109.0,59.72,394.55,0.1216,0.2028,0.2811,0.002649,0.8183,0.02722,0.3380,3.396,4.0398,0.08078,16.471,558.05,68.78,0.6288,1.6233,2.7095,0.4224,11.657,476.4,115.84,1.5774,13558.01,3.1446,0.3467,0.07151,0.019010,1480.2,58.35,5.1929,0.2503,0.9470,0.536,4.519,8.128,0.011184,0.4891,24.349,0.01793,0.4976,0.1811
2.648,0.6286,10.938,0.85066,1.0413,0.13452,0.3467,2.085,4.949,0.2696,3.0058,0.09743,271.58,2.007,30.638,0.005171,1.0168,5.428,129.94,12954.4,59.04,386.72,0.1224,0.2003,0.2772,0.002623,0.8191,0.02693,0.3319,3.337,3.9823,0.08026,16.284,551.81,68.07,0.6184,1.5877,2.6727,0.4187,11.425,469.5,113.95,1.5570,13314.95,3.1106,0.3428,0.07006,0.018806,1445.2,57.17,5.1510,0.2478,0.9363,0.540,4.395,8.026,0.010992,0.4832,23.900,0.01772,0.4976,0.1810
2.661,0.6325,11.016,0.85971,1.0563,0.13646,0.3504,2.102,5.003,0.2710,3.0282,0.09883,278.75,2.048,30.612,0.005231,1.0389,5.445,131.07,13194.6,59.92,390.08,0.1254,0.2015,0.2793,0.002635,0.8403,0.02705,0.3390,3.377,4.0556,0.08092,16.346,555.55,68.82,0.6308,1.6182,2.7168,0.4225,11.500,476.7,118.60,1.6171,13287.02,3.1419,0.3438,0.07103,0.019420,1475.0,57.48,5.1321,0.2487,0.9564,0.537,4.434,8.161,0.011077,0.4870,24.686,0.01792,0.4976,0.1826
2.643,0.6187,10.879,0.85276,1.0289,0.13401,0.3450,2.087,4.917,0.2686,2.9953,0.09690,270.96,2.022,30.234,0.005156,1.0275,5.356,128.33,13023.8,59.17,386.62,0.1245,0.1985,0.2764,0.002616,0.8407,0.02688,0.3347,3.372,3.9758,0.07964,16.158,548.89,67.94,0.6212,1.5922,2.6625,0.4141,11.387,468.6,115.25,1.5759,13103.41,3.1213,0.3376,0.06987,0.019217,1446.8,55.62,5.1359,0.2472,0.9404,0.511,4.368,8.104,0.010803,0.4813,24.086,0.01773,0.4976,0.1772
2.657,0.6199,10.885,0.86101,1.0307,0.13453,0.3452,2.082,4.836,0.2648,2.9942,0.09613,272.89,2.015,30.250,0.005120,1.0282,5.294,127.71,12879.0,58.61,385.95,0.1220,0.1980,0.2773,0.002583,0.8162,0.02684,0.3341,3.629,4.0041,0.07928,16.003,545.47,67.49,0.6177,1.5895,2.6520,0.4083,11.364,469.2,115.26,1.5416,13065.47,3.0900,0.3405,0.06982,0.018979,1463.5,56.28,5.1572,0.2452,0.9316,0.515,4.350,8.031,0.010760,0.4798,23.733,0.01775,0.4976,0.1762
2.660,0.6318,10.891,0.86655,1.0377,0.13567,0.3457,2.086,4.833,0.2664,3.0175,0.09723,275.32,2.023,30.460,0.005133,1.0296,5.296,128.00,13014.8,58.98,387.46,0.1356,0.1981,0.2793,0.002587,0.8198,0.02690,0.3358,3.618,4.0303,0.07970,16.035,546.14,67.89,0.6161,1.5925,2.6739,0.4121,11.501,473.5,114.94,1.5524,13208.65,3.0899,0.3433,0.07014,0.019141,1475.1,56.38,5.1743,0.2467,0.9437,0.514,4.360,8.054,0.010810,0.4814,23.930,0.01824,0.4976,0.1755
2.662,0.6320,10.731,0.85782,1.0018,0.13425,0.3395,2.092,4.798,0.2652,3.0024,0.09855,275.04,2.011,30.405,0.005086,1.0169,5.306,126.38,12690.6,58.53,385.10,0.1358,0.1965,0.2772,0.002589,0.8121,0.02690,0.3334,3.551,3.9899,0.07966,15.998,542.10,68.05,0.6090,1.5594,2.6405,0.4069,11.390,465.6,111.85,1.5223,13135.00,3.0802,0.3406,0.06940,0.019382,1435.0,56.09,5.1492,0.2459,0.9323,0.488,4.313,8.035,0.010715,0.4784,23.367,0.01806,0.4976,0.1743
2.663,0.6369,10.662,0.85634,0.9959,0.13414,0.3353,2.085,4.803,0.2681,3.0178,0.09791,273.51,2.010,30.446,0.005070,1.0175,5.279,127.24,12827.2,57.75,384.88,0.1362,0.1962,0.2767,0.002588,0.8069,0.02691,0.3348,3.558,4.0048,0.07970,16.052,541.17,68.26,0.6171,1.5540,2.6681,0.4088,11.480,466.0,111.50,1.5191,13175.94,3.0643,0.3392,0.06897,0.019253,1435.1,55.63,5.0433,0.2458,0.9321,0.486,4.333,8.012,0.010758,0.4799,23.352,0.01782,0.4976,0.1741
2.666,0.6355,10.688,0.86116,1.0004,0.13416,0.3366,2.086,4.834,0.2688,3.0378,0.09828,274.09,1.989,30.374,0.005086,1.0190,5.294,126.55,12822.4,57.87,386.27,0.1339,0.1976,0.2781,0.002588,0.8100,0.02691,0.3362,3.569,4.0376,0.07962,16.093,541.96,68.39,0.6174,1.5612,2.6830,0.4030,11.558,467.4,110.61,1.5193,13204.78,3.0915,0.3416,0.06875,0.018885,1432.5,55.75,5.0339,0.2461,0.9255,0.484,4.367,8.004,0.010865,0.4811,22.917,0.01772,0.4976,0.1737
2.653,0.6259,10.528,0.85397,0.9926,0.13281,0.3343,2.077,4.782,0.2676,3.0101,0.09778,273.02,1.980,30.185,0.005054,1.0053,5.268,125.81,12600.1,57.55,384.67,0.1291,0.1957,0.2748,0.002581,0.7977,0.02683,0.3319,3.542,3.9839,0.07906,15.981,538.48,67.88,0.6154,1.5453,2.6482,0.3986,11.483,460.2,107.48,1.5011,13156.48,3.0551,0.3388,0.06769,0.018700,1414.5,55.66,4.9589,0.2448,0.8775,0.462,4.345,7.912,0.010745,0.4789,22.659,0.01754,0.4976,0.1709
2.657,0.6224,10.521,0.85242,0.9831,0.13225,0.3342,2.068,4.768,0.2675,3.0012,0.09831,270.98,1.971,30.101,0.004989,1.0174,5.292,125.26,12379.0,56.62,385.31,0.1265,0.1955,0.2759,0.002585,0.8029,0.02684,0.3274,3.524,3.9582,0.07887,15.905,539.49,67.82,0.6146,1.5488,2.6305,0.3966,11.409,457.6,107.99,1.4976,13187.67,3.0678,0.3393,0.06795,0.018417,1377.2,55.66,4.9395,0.2452,0.8759,0.473,4.327,7.876,0.010672,0.4773,22.673,0.01763,0.4976,0.1698
2.644,0.6254,10.544,0.85328,0.9873,0.13257,0.3351,2.066,4.785,0.2676,3.0080,0.09897,266.98,1.965,30.268,0.004957,0.9754,5.310,124.95,12347.6,56.23,386.34,0.1270,0.1935,0.2709,0.002578,0.7978,0.02676,0.3260,3.567,3.9746,0.07789,15.840,535.03,67.54,0.6172,1.5685,2.6315,0.3981,11.305,455.8,106.95,1.4856,13183.44,3.0348,0.3351,0.06772,0.019061,1380.5,55.49,4.8513,0.2459,0.8624,0.459,4.313,7.839,0.010567,0.4737,22.781,0.01760,0.4976,0.1655
2.657,0.6437,10.726,0.85817,1.0025,0.13429,0.3357,2.085,4.802,0.2691,3.0383,0.09909,268.08,1.987,30.365,0.004967,0.9822,5.311,126.03,12384.0,56.58,387.63,0.1315,0.1946,0.2748,0.002581,0.8055,0.02686,0.3302,3.596,4.0051,0.07827,15.898,540.42,67.97,0.6206,1.5721,2.6617,0.4040,11.351,460.4,109.12,1.5202,13250.42,3.0570,0.3379,0.06823,0.018936,1387.8,55.51,4.8273,0.2463,0.8741,0.493,4.323,7.843,0.010632,0.4782,23.416,0.01765,0.4976,0.1680
